reading_id,timestamp_utc,sample_delta,sample_value,sample_reltime
3,1695057941092,20,3774,17483
3,1695057941092,21,3774,17504
3,1695057941092,19,3774,17523
3,1695057941092,20,3774,17543
3,1695057941092,20,3774,17563
3,1695057941092,20,3790,17583
3,1695057941092,20,3774,17603
3,1695057941092,20,3774,17623
3,1695057941092,21,3798,17644
3,1695057941092,19,3774,17663
3,1695057941092,20,3774,17683
3,1695057941092,20,3774,17703
3,1695057941092,23,3774,17726
3,1695057941092,18,3774,17744
3,1695057941092,20,3790,17764
3,1695057941092,20,3774,17784
3,1695057941092,27,3774,17811
3,1695057941092,14,3774,17825
3,1695057941092,26,3774,17851
3,1695057941092,13,3766,17864
3,1695057941092,27,3766,17891
3,1695057941092,13,3774,17904
3,1695057941092,20,3774,17924
3,1695057941092,20,3758,17944
3,1695057941092,41,3770,17985
3,1695057941092,20,3766,18005
3,1695057941092,20,3758,18025
3,1695057941092,25,3758,18050
3,1695057941092,16,3758,18066
3,1695057941092,20,3758,18086
3,1695057941092,20,3754,18106
3,1695057941092,21,3758,18127
3,1695057941092,19,3758,18146
3,1695057941092,20,3742,18166
3,1695057941092,20,3742,18186
3,1695057941092,20,3742,18206
3,1695057941092,20,3742,18226
3,1695057941092,20,3742,18246
3,1695057941092,23,3742,18269
3,1695057941092,18,3742,18287
3,1695057941092,20,3758,18307
3,1695057941092,44,3758,18351
3,1695057941092,17,3742,18368
3,1695057941092,20,3758,18388
3,1695057941092,20,3758,18408
3,1695057941092,27,3758,18435
3,1695057941092,13,3742,18448
3,1695057941092,20,3754,18468
3,1695057941092,19,3758,18487
3,1695057941092,28,3758,18515
3,1695057941092,13,3758,18528
3,1695057941092,20,3758,18548
3,1695057941092,21,3758,18569
3,1695057941092,40,3758,18609
3,1695057941092,20,3758,18629
3,1695057941092,20,3758,18649
3,1695057941092,24,3758,18673
3,1695057941092,16,3758,18689
3,1695057941092,20,3742,18709
3,1695057941092,20,3742,18729
3,1695057941092,21,3742,18750
3,1695057941092,19,3742,18769
3,1695057941092,20,3734,18789
3,1695057941092,20,3742,18809
3,1695057941092,20,3742,18829
3,1695057941092,20,3742,18849
3,1695057941092,20,3742,18869
3,1695057941092,24,3742,18893
3,1695057941092,18,3726,18911
3,1695057941092,19,3734,18930
3,1695057941092,21,3726,18951
3,1695057941092,22,3710,18973
3,1695057941092,18,3734,18991
3,1695057941092,20,3726,19011
3,1695057941092,20,3726,19031
3,1695057941092,27,3710,19058
3,1695057941092,13,3710,19071
3,1695057941092,20,3710,19091
3,1695057941092,20,3710,19111
3,1695057941092,27,3710,19138
3,1695057941092,13,3710,19151
3,1695057941092,19,3710,19170
3,1695057941092,20,3710,19190
3,1695057941092,41,3710,19231
3,1695057941092,20,3710,19251
3,1695057941092,20,3710,19271
3,1695057941092,25,3710,19296
3,1695057941092,16,3710,19312
3,1695057941092,20,3710,19332
3,1695057941092,20,3726,19352
3,1695057941092,21,3710,19373
3,1695057941092,19,3710,19392
3,1695057941092,20,3710,19412
3,1695057941092,20,3710,19432
3,1695057941092,20,3710,19452
3,1695057941092,21,3710,19473
3,1695057941092,26,3710,19499
3,1695057941092,17,3710,19516
3,1695057941092,18,3710,19534
3,1695057941092,18,3710,19552
3,1695057941092,20,3710,19572
3,1695057941092,21,3710,19593
3,1695057941092,19,3710,19612
3,1695057941092,20,3710,19632
3,1695057941092,20,3710,19652
3,1695057941092,27,3710,19679
3,1695057941092,13,3710,19692
3,1695057941092,20,3694,19712
3,1695057941092,20,3702,19732
3,1695057941092,27,3702,19759
3,1695057941092,13,3694,19772
3,1695057941092,20,3702,19792
3,1695057941092,20,3694,19812
3,1695057941092,41,3694,19853
3,1695057941092,20,3694,19873
3,1695057941092,20,3694,19893
3,1695057941092,41,3678,19934
3,1695057941092,20,3678,19954
3,1695057941092,20,3694,19974
3,1695057941092,21,3678,19995
3,1695057941092,19,3678,20014
3,1695057941092,20,3678,20034
3,1695057941092,20,3678,20054
3,1695057941092,20,3678,20074
3,1695057941092,20,3678,20094
3,1695057941092,20,3678,20114
3,1695057941092,23,3694,20137
3,1695057941092,18,3678,20155
3,1695057941092,20,3694,20175
3,1695057941092,20,3694,20195
3,1695057941092,23,3694,20218
3,1695057941092,18,3678,20236
3,1695057941092,20,3694,20256
3,1695057941092,20,3694,20276
3,1695057941092,27,3690,20303
3,1695057941092,13,3694,20316
3,1695057941092,20,3694,20336
3,1695057941092,20,3694,20356
3,1695057941092,27,3694,20383
3,1695057941092,13,3694,20396
3,1695057941092,21,3678,20417
3,1695057941092,27,3694,20444
3,1695057941092,34,3694,20478
3,1695057941092,20,3690,20498
3,1695057941092,20,3678,20518
3,1695057941092,24,3694,20542
3,1695057941092,17,3678,20559
3,1695057941092,20,3678,20579
3,1695057941092,20,3678,20599
3,1695057941092,21,3678,20620
3,1695057941092,19,3678,20639
3,1695057941092,20,3678,20659
3,1695057941092,20,3678,20679
3,1695057941092,20,3678,20699
3,1695057941092,20,3670,20719
3,1695057941092,20,3670,20739
3,1695057941092,23,3678,20762
3,1695057941092,18,3678,20780
3,1695057941092,19,3678,20799
3,1695057941092,20,3670,20819
3,1695057941092,23,3678,20842
3,1695057941092,18,3670,20860
3,1695057941092,20,3678,20880
3,1695057941092,20,3662,20900
3,1695057941092,28,3670,20928
3,1695057941092,13,3670,20941
3,1695057941092,19,3674,20960
3,1695057941092,20,3662,20980
3,1695057941092,27,3678,21007
3,1695057941092,34,3674,21041
3,1695057941092,20,3670,21061
3,1695057941092,41,3678,21102
3,1695057941092,20,3674,21122
3,1695057941092,20,3678,21142
3,1695057941092,24,3670,21166
3,1695057941092,17,3662,21183
3,1695057941092,20,3678,21203
3,1695057941092,20,3670,21223
3,1695057941092,21,3670,21244
3,1695057941092,19,3670,21263
3,1695057941092,20,3662,21283
3,1695057941092,20,3662,21303
3,1695057941092,21,3670,21324
3,1695057941092,19,3662,21343
3,1695057941092,20,3670,21363
3,1695057941092,23,3662,21386
3,1695057941092,18,3662,21404
3,1695057941092,20,3662,21424
3,1695057941092,20,3646,21444
3,1695057941092,23,3662,21467
3,1695057941092,17,3646,21484
3,1695057941092,20,3646,21504
3,1695057941092,21,3646,21525
3,1695057941092,28,3646,21553
3,1695057941092,14,3646,21567
3,1695057941092,19,3646,21586
3,1695057941092,20,3638,21606
3,1695057941092,27,3638,21633
3,1695057941092,35,3630,21668
3,1695057941092,20,3638,21688
3,1695057941092,40,3626,21728
3,1695057941092,20,3630,21748
3,1695057941092,20,3614,21768
3,1695057941092,24,3626,21792
3,1695057941092,17,3630,21809
3,1695057941092,20,3626,21829
3,1695057941092,20,3626,21849
3,1695057941092,21,3630,21870
3,1695057941092,19,3630,21889
3,1695057941092,20,3630,21909
3,1695057941092,20,3626,21929
3,1695057941092,21,3626,21950
3,1695057941092,19,3630,21969
3,1695057941092,20,3630,21989
3,1695057941092,23,3630,22012
3,1695057941092,18,3630,22030
3,1695057941092,20,3630,22050
3,1695057941092,20,3628,22070
3,1695057941092,23,3630,22093
3,1695057941092,17,3626,22110
3,1695057941092,20,3626,22130
3,1695057941092,20,3614,22150
3,1695057941092,27,3610,22177
3,1695057941092,34,3614,22211
3,1695057941092,21,3614,22232
3,1695057941092,38,3606,22270
3,1695057941092,8,3606,22278
3,1695057941092,14,3606,22292
3,1695057941092,19,3582,22311
3,1695057941092,41,3582,22352
3,1695057941092,20,3582,22372
3,1695057941092,20,3582,22392
3,1695057941092,24,3582,22416
3,1695057941092,17,3582,22433
3,1695057941092,20,3582,22453
3,1695057941092,20,3582,22473
3,1695057941092,21,3582,22494
3,1695057941092,19,3582,22513
3,1695057941092,20,3582,22533
3,1695057941092,20,3582,22553
3,1695057941092,20,3574,22573
3,1695057941092,20,3566,22593
3,1695057941092,20,3566,22613
3,1695057941092,23,3566,22636
3,1695057941092,18,3566,22654
3,1695057941092,20,3566,22674
3,1695057941092,20,3550,22694
3,1695057941092,24,3550,22718
3,1695057941092,17,3550,22735
3,1695057941092,20,3566,22755
3,1695057941092,20,3550,22775
3,1695057941092,27,3550,22802
3,1695057941092,14,3550,22816
3,1695057941092,20,3550,22836
3,1695057941092,20,3550,22856
3,1695057941092,27,3550,22883
3,1695057941092,34,3550,22917
3,1695057941092,20,3566,22937
3,1695057941092,41,3566,22978
3,1695057941092,20,3550,22998
3,1695057941092,20,3566,23018
3,1695057941092,24,3562,23042
3,1695057941092,17,3542,23059
3,1695057941092,20,3550,23079
3,1695057941092,21,3542,23100
3,1695057941092,40,3542,23140
3,1695057941092,9,3550,23149
3,1695057941092,14,3550,23163
3,1695057941092,18,3550,23181
3,1695057941092,21,3542,23202
3,1695057941092,20,3550,23222
3,1695057941092,20,3542,23242
3,1695057941092,23,3534,23265
3,1695057941092,18,3518,23283
3,1695057941092,20,3550,23303
3,1695057941092,20,3534,23323
3,1695057941092,23,3534,23346
3,1695057941092,18,3542,23364
3,1695057941092,20,3518,23384
3,1695057941092,20,3518,23404
3,1695057941092,27,3518,23431
3,1695057941092,34,3518,23465
3,1695057941092,21,3518,23486
3,1695057941092,26,3518,23512
3,1695057941092,34,3518,23546
3,1695057941092,20,3518,23566
3,1695057941092,20,3518,23586
3,1695057941092,20,3518,23606
3,1695057941092,20,3514,23626
3,1695057941092,20,3502,23646
3,1695057941092,23,3518,23669
3,1695057941092,17,3518,23686
3,1695057941092,20,3518,23706
3,1695057941092,20,3518,23726
3,1695057941092,21,3518,23747
3,1695057941092,20,3518,23767
3,1695057941092,20,3518,23787
3,1695057941092,20,3518,23807
3,1695057941092,22,3518,23829
3,1695057941092,19,3518,23848
3,1695057941092,20,3534,23868
3,1695057941092,23,3534,23891
3,1695057941092,18,3518,23909
3,1695057941092,19,3534,23928
3,1695057941092,20,3534,23948
3,1695057941092,23,3534,23971
3,1695057941092,17,3542,23988
3,1695057941092,21,3534,24009
3,1695057941092,27,3534,24036
3,1695057941092,20,3534,24056
3,1695057941092,14,3518,24070
3,1695057941092,19,3518,24089
3,1695057941092,20,3518,24109
3,1695057941092,27,3534,24136
3,1695057941092,34,3534,24170
3,1695057941092,20,3534,24190
3,1695057941092,41,3534,24231
3,1695057941092,20,3542,24251
3,1695057941092,20,3542,24271
3,1695057941092,23,3518,24294
3,1695057941092,17,3542,24311
3,1695057941092,20,3542,24331
3,1695057941092,20,3534,24351
3,1695057941092,21,3534,24372
3,1695057941092,20,3542,24392
3,1695057941092,20,3542,24412
3,1695057941092,20,3542,24432
3,1695057941092,21,3542,24453
3,1695057941092,27,3542,24480
3,1695057941092,14,3518,24494
3,1695057941092,21,3542,24515
3,1695057941092,18,3542,24533
3,1695057941092,20,3542,24553
3,1695057941092,20,3550,24573
3,1695057941092,23,3534,24596
3,1695057941092,17,3542,24613
3,1695057941092,20,3542,24633
3,1695057941092,20,3550,24653
3,1695057941092,27,3550,24680
3,1695057941092,34,3550,24714
3,1695057941092,20,3550,24734
3,1695057941092,28,3550,24762
3,1695057941092,14,3550,24776
3,1695057941092,19,3550,24795
3,1695057941092,20,3550,24815
3,1695057941092,41,3550,24856
3,1695057941092,20,3550,24876
3,1695057941092,20,3566,24896
3,1695057941092,24,3562,24920
3,1695057941092,32,3566,24952
3,1695057941092,9,3550,24961
3,1695057941092,16,3566,24977
3,1695057941092,21,3566,24998
3,1695057941092,20,3550,25018
3,1695057941092,20,3566,25038
3,1695057941092,20,3574,25058
3,1695057941092,21,3574,25079
3,1695057941092,20,3566,25099
3,1695057941092,20,3574,25119
3,1695057941092,23,3566,25142
3,1695057941092,18,3566,25160
3,1695057941092,20,3574,25180
3,1695057941092,20,3566,25200
3,1695057941092,23,3566,25223
3,1695057941092,17,3574,25240
3,1695057941092,20,3566,25260
3,1695057941092,20,3582,25280
3,1695057941092,27,3566,25307
3,1695057941092,14,3566,25321
3,1695057941092,19,3566,25340
3,1695057941092,20,3566,25360
3,1695057941092,27,3578,25387
3,1695057941092,14,3582,25401
3,1695057941092,19,3578,25420
3,1695057941092,20,3574,25440
3,1695057941092,41,3582,25481
3,1695057941092,20,3582,25501
3,1695057941092,20,3582,25521
3,1695057941092,23,3582,25544
3,1695057941092,17,3582,25561
3,1695057941092,20,3582,25581
3,1695057941092,20,3582,25601
3,1695057941092,21,3582,25622
3,1695057941092,20,3582,25642
3,1695057941092,20,3582,25662
3,1695057941092,20,3582,25682
3,1695057941092,21,3582,25703
3,1695057941092,20,3582,25723
3,1695057941092,20,3582,25743
3,1695057941092,23,3582,25766
3,1695057941092,18,3582,25784
3,1695057941092,19,3582,25803
3,1695057941092,21,3582,25824
3,1695057941092,39,3582,25863
3,1695057941092,9,3582,25872
3,1695057941092,14,3582,25886
3,1695057941092,19,3582,25905
3,1695057941092,27,3582,25932
3,1695057941092,34,3582,25966
3,1695057941092,20,3582,25986
3,1695057941092,28,3582,26014
3,1695057941092,14,3582,26028
3,1695057941092,19,3582,26047
3,1695057941092,20,3582,26067
3,1695057941092,41,3582,26108
3,1695057941092,20,3582,26128
3,1695057941092,20,3582,26148
3,1695057941092,23,3582,26171
3,1695057941092,17,3582,26188
3,1695057941092,21,3582,26209
3,1695057941092,35,3582,26244
3,1695057941092,9,3614,26253
3,1695057941092,16,3614,26269
3,1695057941092,20,3626,26289
3,1695057941092,20,3630,26309
3,1695057941092,21,3638,26330
3,1695057941092,20,3638,26350
3,1695057941092,20,3630,26370
3,1695057941092,23,3646,26393
3,1695057941092,18,3646,26411
3,1695057941092,20,3646,26431
3,1695057941092,20,3662,26451
3,1695057941092,23,3646,26474
3,1695057941092,18,3662,26492
3,1695057941092,20,3662,26512
3,1695057941092,20,3662,26532
3,1695057941092,27,3662,26559
3,1695057941092,34,3674,26593
3,1695057941092,20,3670,26613
3,1695057941092,27,3670,26640
3,1695057941092,34,3670,26674
3,1695057941092,20,3670,26694
3,1695057941092,41,3678,26735
3,1695057941092,20,3662,26755
3,1695057941092,20,3670,26775
3,1695057941092,23,3674,26798
3,1695057941092,18,3678,26816
3,1695057941092,20,3678,26836
3,1695057941092,20,3662,26856
3,1695057941092,21,3674,26877
3,1695057941092,19,3678,26896
3,1695057941092,20,3678,26916
3,1695057941092,20,3678,26936
3,1695057941092,22,3678,26958
3,1695057941092,27,3670,26985
3,1695057941092,14,3678,26999
3,1695057941092,22,3678,27021
3,1695057941092,18,3694,27039
3,1695057941092,19,3694,27058
3,1695057941092,20,3702,27078
3,1695057941092,23,3710,27101
3,1695057941092,18,3710,27119
3,1695057941092,20,3710,27139
3,1695057941092,20,3726,27159
3,1695057941092,27,3742,27186
3,1695057941092,34,3742,27220
3,1695057941092,20,3738,27240
3,1695057941092,27,3734,27267
3,1695057941092,34,3742,27301
3,1695057941092,20,3758,27321
3,1695057941092,20,3742,27341
3,1695057941092,20,3758,27361
3,1695057941092,20,3758,27381
3,1695057941092,20,3758,27401
3,1695057941092,23,3766,27424
3,1695057941092,18,3766,27442
3,1695057941092,20,3774,27462
3,1695057941092,21,3770,27483
3,1695057941092,39,3774,27522
3,1695057941092,9,3774,27531
3,1695057941092,14,3774,27545
3,1695057941092,18,3774,27563
3,1695057941092,22,3766,27585
3,1695057941092,18,3758,27603
3,1695057941092,21,3774,27624
3,1695057941092,22,3774,27646
3,1695057941092,18,3774,27664
3,1695057941092,19,3790,27683
3,1695057941092,20,3774,27703
3,1695057941092,23,3774,27726
3,1695057941092,18,3774,27744
3,1695057941092,20,3774,27764
3,1695057941092,20,3774,27784
3,1695057941092,27,3774,27811
3,1695057941092,34,3774,27845
3,1695057941092,20,3790,27865
3,1695057941092,27,3798,27892
3,1695057941092,34,3806,27926
3,1695057941092,20,3806,27946
3,1695057941092,41,3806,27987
3,1695057941092,20,3822,28007
3,1695057941092,21,3822,28028
3,1695057941092,22,3838,28050
3,1695057941092,18,3838,28068
3,1695057941092,20,3830,28088
3,1695057941092,20,3830,28108
3,1695057941092,21,3838,28129
3,1695057941092,19,3838,28148
3,1695057941092,20,3838,28168
3,1695057941092,20,3838,28188
3,1695057941092,21,3838,28209
3,1695057941092,19,3838,28228
3,1695057941092,20,3838,28248
3,1695057941092,24,3862,28272
3,1695057941092,18,3838,28290
3,1695057941092,18,3862,28308
3,1695057941092,20,3862,28328
3,1695057941092,23,3862,28351
3,1695057941092,18,3862,28369
3,1695057941092,27,3838,28396
3,1695057941092,14,3838,28410
3,1695057941092,25,3838,28435
3,1695057941092,14,3838,28449
3,1695057941092,20,3862,28469
3,1695057941092,20,3838,28489
3,1695057941092,27,3838,28516
3,1695057941092,14,3838,28530
3,1695057941092,20,3862,28550
3,1695057941092,20,3838,28570
3,1695057941092,41,3838,28611
3,1695057941092,20,3838,28631
3,1695057941092,20,3838,28651
3,1695057941092,23,3838,28674
3,1695057941092,18,3838,28692
3,1695057941092,20,3838,28712
3,1695057941092,20,3838,28732
3,1695057941092,21,3870,28753
3,1695057941092,19,3870,28772
3,1695057941092,20,3870,28792
3,1695057941092,20,3870,28812
3,1695057941092,21,3870,28833
3,1695057941092,19,3870,28852
3,1695057941092,20,3886,28872
3,1695057941092,24,3886,28896
3,1695057941092,18,3886,28914
3,1695057941092,19,3886,28933
3,1695057941092,20,3902,28953
3,1695057941092,23,3886,28976
3,1695057941092,18,3886,28994
3,1695057941092,20,3902,29014
3,1695057941092,20,3902,29034
3,1695057941092,27,3898,29061
3,1695057941092,14,3902,29075
3,1695057941092,20,3902,29095
3,1695057941092,20,3902,29115
3,1695057941092,27,3902,29142
3,1695057941092,14,3894,29156
3,1695057941092,20,3894,29176
3,1695057941092,21,3902,29197
3,1695057941092,28,3902,29225
3,1695057941092,14,3894,29239
3,1695057941092,18,3902,29257
3,1695057941092,20,3902,29277
3,1695057941092,22,3894,29299
3,1695057941092,18,3902,29317
3,1695057941092,20,3894,29337
3,1695057941092,20,3902,29357
3,1695057941092,21,3902,29378
3,1695057941092,19,3886,29397
3,1695057941092,20,3894,29417
3,1695057941092,20,3886,29437
3,1695057941092,21,3886,29458
3,1695057941092,20,3886,29478
3,1695057941092,20,3886,29498
3,1695057941092,23,3886,29521
3,1695057941092,18,3886,29539
3,1695057941092,19,3886,29558
3,1695057941092,20,3870,29578
3,1695057941092,23,3886,29601
3,1695057941092,17,3886,29618
3,1695057941092,20,3894,29638
3,1695057941092,20,3886,29658
3,1695057941092,27,3894,29685
3,1695057941092,14,3902,29699
3,1695057941092,20,3886,29719
3,1695057941092,20,3894,29739
3,1695057941092,27,3902,29766
3,1695057941092,14,3902,29780
3,1695057941092,19,3902,29799
3,1695057941092,20,3894,29819
3,1695057941092,41,3902,29860
3,1695057941092,20,3902,29880
3,1695057941092,20,3902,29900
3,1695057941092,22,3902,29922
3,1695057941092,19,3902,29941
3,1695057941092,27,3902,29968
3,1695057941092,14,3918,29982
3,1695057941092,21,3902,30003
3,1695057941092,18,3898,30021
3,1695057941092,20,3902,30041
3,1695057941092,20,3902,30061
3,1695057941092,21,3902,30082
3,1695057941092,19,3902,30101
3,1695057941092,20,3902,30121
3,1695057941092,23,3902,30144
3,1695057941092,18,3902,30162
3,1695057941092,19,3894,30181
3,1695057941092,20,3894,30201
3,1695057941092,23,3886,30224
3,1695057941092,17,3886,30241
3,1695057941092,20,3886,30261
3,1695057941092,20,3886,30281
3,1695057941092,27,3886,30308
3,1695057941092,14,3886,30322
3,1695057941092,19,3886,30341
3,1695057941092,20,3870,30361
3,1695057941092,27,3886,30388
3,1695057941092,14,3870,30402
3,1695057941092,19,3870,30421
3,1695057941092,20,3870,30441
3,1695057941092,41,3870,30482
3,1695057941092,20,3870,30502
3,1695057941092,20,3870,30522
3,1695057941092,22,3886,30544
3,1695057941092,18,3886,30562
3,1695057941092,20,3870,30582
3,1695057941092,20,3882,30602
3,1695057941092,21,3870,30623
3,1695057941092,19,3870,30642
3,1695057941092,20,3870,30662
3,1695057941092,20,3886,30682
3,1695057941092,21,3886,30703
3,1695057941092,19,3878,30722
3,1695057941092,21,3870,30743
3,1695057941092,22,3886,30765
3,1695057941092,18,3886,30783
3,1695057941092,19,3882,30802
3,1695057941092,21,3870,30823
3,1695057941092,39,3882,30862
3,1695057941092,9,3870,30871
3,1695057941092,14,3882,30885
3,1695057941092,18,3886,30903
3,1695057941092,27,3870,30930
3,1695057941092,14,3878,30944
3,1695057941092,19,3870,30963
3,1695057941092,20,3870,30983
3,1695057941092,27,3838,31010
3,1695057941092,14,3870,31024
3,1695057941092,19,3862,31043
3,1695057941092,20,3866,31063
3,1695057941092,41,3838,31104
3,1695057941092,20,3838,31124
3,1695057941092,20,3838,31144
3,1695057941092,20,3838,31164
3,1695057941092,20,3838,31184
3,1695057941092,20,3838,31204
3,1695057941092,20,3838,31224
3,1695057941092,22,3838,31246
3,1695057941092,18,3838,31264
3,1695057941092,20,3838,31284
3,1695057941092,20,3838,31304
3,1695057941092,21,3838,31325
3,1695057941092,19,3838,31344
3,1695057941092,20,3838,31364
3,1695057941092,23,3830,31387
3,1695057941092,18,3838,31405
3,1695057941092,19,3830,31424
3,1695057941092,20,3830,31444
3,1695057941092,23,3838,31467
3,1695057941092,17,3830,31484
3,1695057941092,20,3830,31504
3,1695057941092,20,3838,31524
3,1695057941092,27,3838,31551
3,1695057941092,14,3830,31565
3,1695057941092,19,3838,31584
3,1695057941092,20,3838,31604
3,1695057941092,28,3830,31632
3,1695057941092,14,3838,31646
3,1695057941092,18,3838,31664
3,1695057941092,20,3838,31684
3,1695057941092,41,3838,31725
3,1695057941092,20,3838,31745
3,1695057941092,20,3822,31765
3,1695057941092,22,3822,31787
3,1695057941092,18,3830,31805
3,1695057941092,20,3822,31825
3,1695057941092,20,3834,31845
3,1695057941092,22,3822,31867
3,1695057941092,27,3838,31894
3,1695057941092,14,3822,31908
3,1695057941092,21,3822,31929
3,1695057941092,19,3822,31948
3,1695057941092,18,3822,31966
3,1695057941092,20,3822,31986
3,1695057941092,23,3806,32009
3,1695057941092,18,3806,32027
3,1695057941092,19,3822,32046
3,1695057941092,20,3806,32066
3,1695057941092,27,3822,32093
3,1695057941092,14,3806,32107
3,1695057941092,19,3806,32126
3,1695057941092,20,3806,32146
3,1695057941092,27,3798,32173
3,1695057941092,14,3798,32187
3,1695057941092,19,3806,32206
3,1695057941092,20,3790,32226
3,1695057941092,27,3806,32253
3,1695057941092,14,3806,32267
3,1695057941092,19,3798,32286
3,1695057941092,20,3798,32306
3,1695057941092,41,3798,32347
3,1695057941092,20,3798,32367
3,1695057941092,20,3802,32387
3,1695057941092,23,3798,32410
3,1695057941092,18,3806,32428
3,1695057941092,20,3806,32448
3,1695057941092,20,3806,32468
3,1695057941092,21,3806,32489
3,1695057941092,19,3806,32508
3,1695057941092,20,3806,32528
3,1695057941092,23,3806,32551
3,1695057941092,19,3806,32570
3,1695057941092,19,3806,32589
3,1695057941092,20,3806,32609
3,1695057941092,23,3806,32632
3,1695057941092,19,3806,32651
3,1695057941092,19,3806,32670
3,1695057941092,20,3822,32690
3,1695057941092,28,3798,32718
3,1695057941092,32,3806,32750
3,1695057941092,21,3806,32771
3,1695057941092,27,3822,32798
3,1695057941092,14,3806,32812
3,1695057941092,19,3806,32831
3,1695057941092,20,3806,32851
3,1695057941092,41,3806,32892
3,1695057941092,20,3798,32912
3,1695057941092,20,3806,32932
3,1695057941092,41,3802,32973
3,1695057941092,20,3806,32993
3,1695057941092,20,3798,33013
3,1695057941092,20,3790,33033
3,1695057941092,20,3798,33053
3,1695057941092,20,3798,33073
3,1695057941092,20,3798,33093
3,1695057941092,21,3798,33114
3,1695057941092,19,3774,33133
3,1695057941092,20,3798,33153
3,1695057941092,23,3774,33176
3,1695057941092,19,3798,33195
3,1695057941092,19,3798,33214
3,1695057941092,20,3790,33234
3,1695057941092,23,3798,33257
3,1695057941092,19,3798,33276
3,1695057941092,19,3798,33295
3,1695057941092,20,3806,33315
3,1695057941092,27,3806,33342
3,1695057941092,14,3806,33356
3,1695057941092,19,3806,33375
3,1695057941092,20,3806,33395
3,1695057941092,27,3806,33422
3,1695057941092,14,3806,33436
3,1695057941092,20,3806,33456
3,1695057941092,20,3806,33476
3,1695057941092,41,3822,33517
3,1695057941092,20,3806,33537
3,1695057941092,21,3806,33558
3,1695057941092,40,3806,33598
3,1695057941092,20,3806,33618
3,1695057941092,20,3806,33638
3,1695057941092,22,3806,33660
3,1695057941092,19,3806,33679
3,1695057941092,20,3806,33699
3,1695057941092,20,3822,33719
3,1695057941092,21,3806,33740
3,1695057941092,19,3806,33759
3,1695057941092,20,3822,33779
3,1695057941092,23,3806,33802
3,1695057941092,19,3806,33821
3,1695057941092,19,3806,33840
3,1695057941092,20,3806,33860
3,1695057941092,23,3806,33883
3,1695057941092,17,3806,33900
3,1695057941092,20,3806,33920
3,1695057941092,20,3806,33940
3,1695057941092,27,3806,33967
3,1695057941092,14,3790,33981
3,1695057941092,19,3806,34000
3,1695057941092,20,3806,34020
3,1695057941092,27,3806,34047
3,1695057941092,14,3806,34061
3,1695057941092,19,3806,34080
3,1695057941092,20,3806,34100
3,1695057941092,41,3806,34141
3,1695057941092,20,3806,34161
3,1695057941092,20,3806,34181
3,1695057941092,24,3806,34205
3,1695057941092,16,3806,34221
3,1695057941092,20,3806,34241
3,1695057941092,20,3822,34261
3,1695057941092,22,3822,34283
3,1695057941092,18,3806,34301
3,1695057941092,20,3822,34321
3,1695057941092,20,3830,34341
3,1695057941092,22,3822,34363
3,1695057941092,18,3830,34381
3,1695057941092,20,3830,34401
3,1695057941092,23,3830,34424
3,1695057941092,19,3830,34443
3,1695057941092,19,3822,34462
3,1695057941092,20,3838,34482
3,1695057941092,23,3830,34505
3,1695057941092,17,3822,34522
3,1695057941092,20,3830,34542
3,1695057941092,21,3830,34563
3,1695057941092,39,3822,34602
3,1695057941092,9,3838,34611
3,1695057941092,14,3822,34625
3,1695057941092,17,3822,34642
3,1695057941092,27,3834,34669
3,1695057941092,14,3830,34683
3,1695057941092,19,3822,34702
3,1695057941092,20,3838,34722
3,1695057941092,41,3822,34763
3,1695057941092,20,3822,34783
3,1695057941092,20,3830,34803
3,1695057941092,41,3830,34844
3,1695057941092,20,3838,34864
3,1695057941092,20,3822,34884
3,1695057941092,22,3838,34906
3,1695057941092,18,3838,34924
3,1695057941092,20,3838,34944
