reading_id,timestamp_utc,sample_delta,sample_value,sample_reltime
3,1695058132210,20,5198,133761
3,1695058132210,20,5182,133781
3,1695058132210,28,5206,133809
3,1695058132210,15,5182,133824
3,1695058132210,18,5182,133842
3,1695058132210,20,5182,133862
3,1695058132210,27,5182,133889
3,1695058132210,15,5182,133904
3,1695058132210,19,5182,133923
3,1695058132210,20,5182,133943
3,1695058132210,41,5182,133984
3,1695058132210,20,5182,134004
3,1695058132210,18,5174,134022
3,1695058132210,23,5182,134045
3,1695058132210,17,5182,134062
3,1695058132210,23,5182,134085
3,1695058132210,20,5182,134105
3,1695058132210,22,5182,134127
3,1695058132210,19,5182,134146
3,1695058132210,20,5182,134166
3,1695058132210,20,5182,134186
3,1695058132210,19,5182,134205
3,1695058132210,21,5198,134226
3,1695058132210,20,5214,134246
3,1695058132210,23,5214,134269
3,1695058132210,19,5214,134288
3,1695058132210,18,5214,134306
3,1695058132210,18,5230,134324
3,1695058132210,24,5214,134348
3,1695058132210,19,5214,134367
3,1695058132210,20,5230,134387
3,1695058132210,20,5214,134407
3,1695058132210,27,5214,134434
3,1695058132210,15,5230,134449
3,1695058132210,19,5230,134468
3,1695058132210,18,5230,134486
3,1695058132210,30,5214,134516
3,1695058132210,33,5214,134549
3,1695058132210,21,5230,134570
3,1695058132210,41,5230,134611
3,1695058132210,20,5214,134631
3,1695058132210,20,5214,134651
3,1695058132210,24,5230,134675
3,1695058132210,16,5214,134691
3,1695058132210,20,5214,134711
3,1695058132210,20,5214,134731
3,1695058132210,22,5214,134753
3,1695058132210,19,5214,134772
3,1695058132210,20,5214,134792
3,1695058132210,20,5214,134812
3,1695058132210,22,5206,134834
3,1695058132210,19,5206,134853
3,1695058132210,20,5206,134873
3,1695058132210,18,5206,134891
3,1695058132210,23,5214,134914
3,1695058132210,20,5198,134934
3,1695058132210,20,5214,134954
3,1695058132210,23,5206,134977
3,1695058132210,17,5214,134994
3,1695058132210,20,5214,135014
3,1695058132210,20,5230,135034
3,1695058132210,22,5214,135056
3,1695058132210,17,5246,135073
3,1695058132210,20,5230,135093
3,1695058132210,21,5246,135114
3,1695058132210,25,5246,135139
3,1695058132210,12,5246,135151
3,1695058132210,20,5246,135171
3,1695058132210,20,5246,135191
3,1695058132210,29,5246,135220
3,1695058132210,15,5246,135235
3,1695058132210,16,5246,135251
3,1695058132210,20,5246,135271
3,1695058132210,43,5270,135314
3,1695058132210,20,5278,135334
3,1695058132210,21,5246,135355
3,1695058132210,40,5278,135395
3,1695058132210,15,5278,135410
3,1695058132210,10,5294,135420
3,1695058132210,16,5278,135436
3,1695058132210,20,5278,135456
3,1695058132210,20,5278,135476
3,1695058132210,20,5278,135496
3,1695058132210,17,5278,135513
3,1695058132210,23,5278,135536
3,1695058132210,20,5270,135556
3,1695058132210,20,5278,135576
3,1695058132210,23,5278,135599
3,1695058132210,19,5278,135618
3,1695058132210,19,5278,135637
3,1695058132210,20,5278,135657
3,1695058132210,23,5278,135680
3,1695058132210,17,5278,135697
3,1695058132210,20,5246,135717
3,1695058132210,20,5270,135737
3,1695058132210,28,5246,135765
3,1695058132210,12,5246,135777
3,1695058132210,20,5246,135797
3,1695058132210,20,5270,135817
3,1695058132210,27,5270,135844
3,1695058132210,15,5278,135859
3,1695058132210,19,5278,135878
3,1695058132210,20,5294,135898
3,1695058132210,41,5294,135939
3,1695058132210,20,5310,135959
3,1695058132210,17,5310,135976
3,1695058132210,26,5310,136002
3,1695058132210,17,5310,136019
3,1695058132210,20,5326,136039
3,1695058132210,20,5310,136059
3,1695058132210,22,5326,136081
3,1695058132210,19,5334,136100
3,1695058132210,20,5342,136120
3,1695058132210,20,5342,136140
3,1695058132210,22,5342,136162
3,1695058132210,18,5342,136180
3,1695058132210,20,5342,136200
3,1695058132210,23,5358,136223
3,1695058132210,20,5342,136243
3,1695058132210,33,5342,136276
3,1695058132210,10,5342,136286
3,1695058132210,18,5358,136304
3,1695058132210,17,5342,136321
3,1695058132210,20,5358,136341
3,1695058132210,20,5358,136361
3,1695058132210,27,5342,136388
3,1695058132210,15,5342,136403
3,1695058132210,19,5358,136422
3,1695058132210,17,5342,136439
3,1695058132210,29,5342,136468
3,1695058132210,15,5342,136483
3,1695058132210,19,5342,136502
3,1695058132210,21,5342,136523
3,1695058132210,40,5342,136563
3,1695058132210,20,5342,136583
3,1695058132210,20,5342,136603
3,1695058132210,24,5334,136627
3,1695058132210,16,5342,136643
3,1695058132210,20,5342,136663
3,1695058132210,20,5342,136683
3,1695058132210,22,5358,136705
3,1695058132210,19,5366,136724
3,1695058132210,17,5374,136741
3,1695058132210,23,5374,136764
3,1695058132210,22,5374,136786
3,1695058132210,19,5374,136805
3,1695058132210,20,5374,136825
3,1695058132210,23,5374,136848
3,1695058132210,19,5374,136867
3,1695058132210,19,5406,136886
3,1695058132210,20,5406,136906
3,1695058132210,23,5374,136929
3,1695058132210,17,5406,136946
3,1695058132210,20,5406,136966
3,1695058132210,20,5406,136986
3,1695058132210,23,5422,137009
3,1695058132210,17,5406,137026
3,1695058132210,20,5422,137046
3,1695058132210,20,5422,137066
3,1695058132210,27,5422,137093
3,1695058132210,15,5422,137108
3,1695058132210,19,5422,137127
3,1695058132210,20,5430,137147
3,1695058132210,27,5422,137174
3,1695058132210,15,5422,137189
3,1695058132210,19,5422,137208
3,1695058132210,20,5406,137228
3,1695058132210,42,5406,137270
3,1695058132210,28,5422,137298
3,1695058132210,15,5422,137313
3,1695058132210,21,5422,137334
3,1695058132210,15,5406,137349
3,1695058132210,20,5406,137369
3,1695058132210,20,5406,137389
3,1695058132210,22,5406,137411
3,1695058132210,19,5406,137430
3,1695058132210,20,5406,137450
3,1695058132210,23,5406,137473
3,1695058132210,19,5406,137492
3,1695058132210,19,5406,137511
3,1695058132210,20,5406,137531
3,1695058132210,21,5422,137552
3,1695058132210,19,5430,137571
3,1695058132210,20,5438,137591
3,1695058132210,20,5454,137611
3,1695058132210,23,5454,137634
3,1695058132210,17,5470,137651
3,1695058132210,20,5462,137671
3,1695058132210,20,5470,137691
3,1695058132210,27,5470,137718
3,1695058132210,15,5470,137733
3,1695058132210,19,5470,137752
3,1695058132210,20,5470,137772
3,1695058132210,27,5470,137799
3,1695058132210,15,5470,137814
3,1695058132210,19,5470,137833
3,1695058132210,20,5486,137853
3,1695058132210,41,5486,137894
3,1695058132210,20,5486,137914
3,1695058132210,20,5486,137934
3,1695058132210,24,5494,137958
3,1695058132210,33,5502,137991
3,1695058132210,24,5502,138015
3,1695058132210,23,5486,138038
3,1695058132210,17,5494,138055
3,1695058132210,20,5494,138075
3,1695058132210,20,5494,138095
3,1695058132210,22,5494,138117
3,1695058132210,18,5486,138135
3,1695058132210,20,5470,138155
3,1695058132210,23,5486,138178
3,1695058132210,19,5486,138197
3,1695058132210,18,5486,138215
3,1695058132210,20,5470,138235
3,1695058132210,23,5486,138258
3,1695058132210,17,5486,138275
3,1695058132210,20,5470,138295
3,1695058132210,20,5470,138315
3,1695058132210,27,5486,138342
3,1695058132210,15,5486,138357
3,1695058132210,19,5486,138376
3,1695058132210,20,5502,138396
3,1695058132210,27,5502,138423
3,1695058132210,15,5502,138438
3,1695058132210,19,5502,138457
3,1695058132210,20,5534,138477
3,1695058132210,27,5534,138504
3,1695058132210,15,5534,138519
3,1695058132210,19,5534,138538
3,1695058132210,20,5534,138558
3,1695058132210,41,5558,138599
3,1695058132210,20,5550,138619
3,1695058132210,20,5558,138639
3,1695058132210,22,5566,138661
3,1695058132210,18,5566,138679
3,1695058132210,20,5566,138699
3,1695058132210,20,5566,138719
3,1695058132210,22,5566,138741
3,1695058132210,19,5566,138760
3,1695058132210,20,5566,138780
3,1695058132210,23,5566,138803
3,1695058132210,19,5566,138822
3,1695058132210,18,5566,138840
3,1695058132210,20,5566,138860
3,1695058132210,23,5566,138883
3,1695058132210,33,5566,138916
3,1695058132210,10,5590,138926
3,1695058132210,15,5566,138941
3,1695058132210,22,5566,138963
3,1695058132210,17,5566,138980
3,1695058132210,20,5566,139000
3,1695058132210,20,5582,139020
3,1695058132210,27,5566,139047
3,1695058132210,15,5566,139062
3,1695058132210,19,5566,139081
3,1695058132210,20,5566,139101
3,1695058132210,27,5566,139128
3,1695058132210,15,5582,139143
3,1695058132210,18,5566,139161
3,1695058132210,20,5590,139181
3,1695058132210,41,5598,139222
3,1695058132210,20,5614,139242
3,1695058132210,20,5598,139262
3,1695058132210,23,5598,139285
3,1695058132210,17,5630,139302
3,1695058132210,20,5630,139322
3,1695058132210,20,5630,139342
3,1695058132210,22,5630,139364
3,1695058132210,18,5630,139382
3,1695058132210,20,5630,139402
3,1695058132210,23,5630,139425
3,1695058132210,19,5630,139444
3,1695058132210,18,5630,139462
3,1695058132210,20,5630,139482
3,1695058132210,23,5630,139505
3,1695058132210,19,5630,139524
3,1695058132210,18,5678,139542
3,1695058132210,21,5678,139563
3,1695058132210,35,5662,139598
3,1695058132210,10,5678,139608
3,1695058132210,15,5678,139623
3,1695058132210,20,5678,139643
3,1695058132210,21,5678,139664
3,1695058132210,19,5678,139683
3,1695058132210,20,5678,139703
3,1695058132210,20,5678,139723
3,1695058132210,27,5678,139750
3,1695058132210,15,5678,139765
3,1695058132210,19,5678,139784
3,1695058132210,20,5678,139804
3,1695058132210,41,5678,139845
3,1695058132210,20,5694,139865
3,1695058132210,20,5662,139885
3,1695058132210,24,5678,139909
3,1695058132210,16,5678,139925
3,1695058132210,20,5662,139945
3,1695058132210,20,5678,139965
3,1695058132210,22,5678,139987
3,1695058132210,18,5678,140005
3,1695058132210,20,5694,140025
3,1695058132210,20,5694,140045
3,1695058132210,23,5710,140068
3,1695058132210,17,5710,140085
3,1695058132210,20,5718,140105
3,1695058132210,23,5726,140128
3,1695058132210,19,5726,140147
3,1695058132210,18,5742,140165
3,1695058132210,20,5742,140185
3,1695058132210,23,5742,140208
3,1695058132210,18,5742,140226
3,1695058132210,20,5742,140246
3,1695058132210,20,5758,140266
3,1695058132210,27,5758,140293
3,1695058132210,15,5750,140308
3,1695058132210,19,5758,140327
3,1695058132210,20,5758,140347
3,1695058132210,27,5758,140374
3,1695058132210,15,5758,140389
3,1695058132210,19,5758,140408
3,1695058132210,20,5758,140428
3,1695058132210,27,5758,140455
3,1695058132210,16,5758,140471
3,1695058132210,33,5758,140504
3,1695058132210,10,5758,140514
3,1695058132210,36,5758,140550
3,1695058132210,20,5758,140570
3,1695058132210,20,5758,140590
3,1695058132210,23,5758,140613
3,1695058132210,17,5758,140630
3,1695058132210,20,5758,140650
3,1695058132210,20,5758,140670
3,1695058132210,22,5758,140692
3,1695058132210,18,5758,140710
3,1695058132210,20,5758,140730
3,1695058132210,23,5750,140753
3,1695058132210,19,5758,140772
3,1695058132210,18,5758,140790
3,1695058132210,20,5758,140810
3,1695058132210,23,5790,140833
3,1695058132210,17,5790,140850
3,1695058132210,20,5806,140870
3,1695058132210,20,5806,140890
3,1695058132210,23,5806,140913
3,1695058132210,18,5806,140931
3,1695058132210,20,5806,140951
3,1695058132210,21,5822,140972
3,1695058132210,27,5822,140999
3,1695058132210,15,5822,141014
3,1695058132210,18,5822,141032
3,1695058132210,20,5822,141052
3,1695058132210,27,5822,141079
3,1695058132210,15,5822,141094
3,1695058132210,18,5822,141112
3,1695058132210,21,5822,141133
3,1695058132210,40,5822,141173
3,1695058132210,20,5822,141193
3,1695058132210,20,5846,141213
3,1695058132210,23,5846,141236
3,1695058132210,17,5822,141253
3,1695058132210,20,5822,141273
3,1695058132210,20,5838,141293
3,1695058132210,22,5838,141315
3,1695058132210,18,5822,141333
3,1695058132210,20,5822,141353
3,1695058132210,20,5822,141373
3,1695058132210,22,5822,141395
3,1695058132210,18,5822,141413
3,1695058132210,20,5822,141433
3,1695058132210,23,5822,141456
3,1695058132210,19,5822,141475
3,1695058132210,18,5822,141493
3,1695058132210,33,5822,141526
3,1695058132210,23,5822,141549
3,1695058132210,10,5822,141559
3,1695058132210,15,5822,141574
3,1695058132210,19,5846,141593
3,1695058132210,27,5854,141620
3,1695058132210,15,5854,141635
3,1695058132210,18,5854,141653
3,1695058132210,20,5854,141673
3,1695058132210,27,5878,141700
3,1695058132210,15,5870,141715
3,1695058132210,18,5870,141733
3,1695058132210,20,5886,141753
3,1695058132210,41,5886,141794
3,1695058132210,20,5886,141814
3,1695058132210,20,5886,141834
3,1695058132210,24,5886,141858
3,1695058132210,16,5886,141874
3,1695058132210,20,5886,141894
3,1695058132210,20,5886,141914
3,1695058132210,22,5886,141936
3,1695058132210,18,5886,141954
3,1695058132210,20,5886,141974
3,1695058132210,20,5886,141994
3,1695058132210,22,5886,142016
3,1695058132210,18,5886,142034
3,1695058132210,20,5886,142054
3,1695058132210,23,5886,142077
3,1695058132210,20,5886,142097
3,1695058132210,33,5886,142130
3,1695058132210,10,5886,142140
3,1695058132210,18,5886,142158
3,1695058132210,16,5882,142174
3,1695058132210,20,5886,142194
3,1695058132210,20,5886,142214
3,1695058132210,23,5870,142237
3,1695058132210,17,5870,142254
3,1695058132210,20,5870,142274
3,1695058132210,20,5870,142294
3,1695058132210,27,5854,142321
3,1695058132210,15,5854,142336
3,1695058132210,19,5870,142355
3,1695058132210,20,5878,142375
3,1695058132210,27,5878,142402
3,1695058132210,15,5886,142417
3,1695058132210,18,5886,142435
3,1695058132210,20,5886,142455
3,1695058132210,41,5886,142496
3,1695058132210,20,5886,142516
3,1695058132210,20,5918,142536
3,1695058132210,24,5886,142560
3,1695058132210,17,5918,142577
3,1695058132210,20,5934,142597
3,1695058132210,20,5934,142617
3,1695058132210,22,5918,142639
3,1695058132210,18,5934,142657
3,1695058132210,20,5934,142677
3,1695058132210,23,5934,142700
3,1695058132210,19,5934,142719
3,1695058132210,18,5950,142737
3,1695058132210,20,5934,142757
3,1695058132210,23,5934,142780
3,1695058132210,18,5934,142798
3,1695058132210,34,5942,142832
3,1695058132210,10,5934,142842
3,1695058132210,18,5918,142860
3,1695058132210,18,5934,142878
3,1695058132210,20,5918,142898
3,1695058132210,20,5934,142918
3,1695058132210,27,5918,142945
3,1695058132210,15,5918,142960
3,1695058132210,18,5918,142978
3,1695058132210,20,5918,142998
3,1695058132210,27,5918,143025
3,1695058132210,15,5886,143040
3,1695058132210,18,5886,143058
3,1695058132210,20,5886,143078
3,1695058132210,41,5886,143119
3,1695058132210,20,5886,143139
3,1695058132210,20,5886,143159
3,1695058132210,24,5918,143183
3,1695058132210,17,5918,143200
3,1695058132210,20,5918,143220
3,1695058132210,20,5934,143240
3,1695058132210,23,5950,143263
3,1695058132210,17,5950,143280
3,1695058132210,20,5950,143300
3,1695058132210,20,5950,143320
3,1695058132210,22,5966,143342
3,1695058132210,18,5950,143360
3,1695058132210,20,5966,143380
3,1695058132210,23,5982,143403
3,1695058132210,20,5982,143423
3,1695058132210,18,5982,143441
3,1695058132210,20,5982,143461
3,1695058132210,23,5974,143484
3,1695058132210,17,5982,143501
3,1695058132210,20,5982,143521
3,1695058132210,20,5982,143541
3,1695058132210,27,5982,143568
3,1695058132210,15,5982,143583
3,1695058132210,18,5982,143601
3,1695058132210,21,5982,143622
3,1695058132210,40,5982,143662
3,1695058132210,20,5982,143682
3,1695058132210,20,5982,143702
3,1695058132210,41,5982,143743
3,1695058132210,20,5982,143763
3,1695058132210,20,5950,143783
3,1695058132210,20,5966,143803
3,1695058132210,20,5966,143823
3,1695058132210,20,5974,143843
3,1695058132210,20,5950,143863
3,1695058132210,22,5966,143885
3,1695058132210,18,5950,143903
3,1695058132210,20,5950,143923
3,1695058132210,20,5950,143943
3,1695058132210,22,5950,143965
3,1695058132210,18,5950,143983
3,1695058132210,20,5950,144003
3,1695058132210,24,5974,144027
3,1695058132210,20,5982,144047
3,1695058132210,17,5982,144064
3,1695058132210,20,5982,144084
3,1695058132210,23,5982,144107
3,1695058132210,17,5998,144124
3,1695058132210,20,5998,144144
3,1695058132210,21,5998,144165
3,1695058132210,22,6014,144187
3,1695058132210,17,6014,144204
3,1695058132210,20,6014,144224
3,1695058132210,20,6006,144244
3,1695058132210,27,6014,144271
3,1695058132210,15,6014,144286
3,1695058132210,19,6014,144305
3,1695058132210,20,6014,144325
3,1695058132210,27,6014,144352
3,1695058132210,15,6014,144367
3,1695058132210,18,6014,144385
3,1695058132210,20,6014,144405
3,1695058132210,41,6014,144446
3,1695058132210,20,6014,144466
3,1695058132210,20,6014,144486
3,1695058132210,24,6014,144510
3,1695058132210,17,6014,144527
3,1695058132210,33,6014,144560
3,1695058132210,13,6014,144573
3,1695058132210,19,6014,144592
3,1695058132210,15,5998,144607
3,1695058132210,19,5982,144626
3,1695058132210,23,5982,144649
3,1695058132210,20,5982,144669
3,1695058132210,18,5982,144687
3,1695058132210,20,5982,144707
3,1695058132210,23,5982,144730
3,1695058132210,17,5982,144747
3,1695058132210,20,5982,144767
3,1695058132210,20,5974,144787
3,1695058132210,23,5974,144810
3,1695058132210,17,5950,144827
3,1695058132210,20,5982,144847
3,1695058132210,20,5982,144867
3,1695058132210,27,5982,144894
3,1695058132210,15,5982,144909
3,1695058132210,18,5982,144927
3,1695058132210,20,5998,144947
3,1695058132210,28,5982,144975
3,1695058132210,15,5998,144990
3,1695058132210,17,6014,145007
3,1695058132210,20,5998,145027
3,1695058132210,41,6014,145068
3,1695058132210,20,6014,145088
3,1695058132210,20,6006,145108
3,1695058132210,24,6006,145132
3,1695058132210,17,6014,145149
3,1695058132210,20,6014,145169
3,1695058132210,20,6014,145189
3,1695058132210,22,6006,145211
3,1695058132210,18,6014,145229
3,1695058132210,21,6006,145250
3,1695058132210,40,6014,145290
3,1695058132210,20,6014,145310
3,1695058132210,20,6014,145330
3,1695058132210,23,6006,145353
3,1695058132210,20,5998,145373
3,1695058132210,18,5998,145391
3,1695058132210,20,5998,145411
3,1695058132210,23,5998,145434
3,1695058132210,17,5982,145451
3,1695058132210,20,5982,145471
3,1695058132210,20,5982,145491
3,1695058132210,27,5974,145518
3,1695058132210,15,5974,145533
3,1695058132210,18,5950,145551
3,1695058132210,20,5950,145571
3,1695058132210,28,5950,145599
3,1695058132210,15,5950,145614
3,1695058132210,17,5950,145631
3,1695058132210,20,5934,145651
3,1695058132210,41,5950,145692
3,1695058132210,20,5950,145712
3,1695058132210,20,5950,145732
3,1695058132210,41,5966,145773
3,1695058132210,21,5974,145794
3,1695058132210,20,5966,145814
3,1695058132210,22,5950,145836
3,1695058132210,18,5966,145854
3,1695058132210,20,5950,145874
3,1695058132210,20,5950,145894
3,1695058132210,20,5950,145914
3,1695058132210,20,5950,145934
3,1695058132210,20,5950,145954
3,1695058132210,24,5974,145978
3,1695058132210,20,5950,145998
3,1695058132210,16,5950,146014
3,1695058132210,20,5950,146034
3,1695058132210,23,5950,146057
3,1695058132210,17,5950,146074
3,1695058132210,20,5950,146094
3,1695058132210,20,5950,146114
3,1695058132210,23,5950,146137
3,1695058132210,18,5934,146155
3,1695058132210,20,5934,146175
3,1695058132210,20,5918,146195
3,1695058132210,27,5934,146222
3,1695058132210,15,5918,146237
3,1695058132210,19,5886,146256
3,1695058132210,36,5886,146292
3,1695058132210,19,5886,146311
3,1695058132210,10,5886,146321
3,1695058132210,15,5886,146336
3,1695058132210,18,5886,146354
3,1695058132210,41,5886,146395
3,1695058132210,20,5878,146415
3,1695058132210,20,5870,146435
3,1695058132210,23,5870,146458
3,1695058132210,17,5870,146475
3,1695058132210,20,5870,146495
3,1695058132210,20,5878,146515
3,1695058132210,23,5886,146538
3,1695058132210,17,5886,146555
3,1695058132210,20,5886,146575
3,1695058132210,23,5886,146598
3,1695058132210,20,5886,146618
3,1695058132210,18,5886,146636
3,1695058132210,20,5886,146656
3,1695058132210,24,5886,146680
3,1695058132210,20,5886,146700
3,1695058132210,17,5886,146717
3,1695058132210,20,5886,146737
3,1695058132210,23,5886,146760
3,1695058132210,18,5886,146778
3,1695058132210,20,5886,146798
3,1695058132210,20,5886,146818
3,1695058132210,27,5886,146845
3,1695058132210,15,5886,146860
3,1695058132210,18,5886,146878
3,1695058132210,20,5886,146898
3,1695058132210,27,5886,146925
3,1695058132210,15,5886,146940
3,1695058132210,18,5886,146958
3,1695058132210,20,5886,146978
3,1695058132210,41,5870,147019
3,1695058132210,20,5886,147039
3,1695058132210,20,5870,147059
3,1695058132210,24,5854,147083
3,1695058132210,16,5870,147099
3,1695058132210,20,5870,147119
3,1695058132210,20,5854,147139
3,1695058132210,22,5854,147161
3,1695058132210,18,5854,147179
3,1695058132210,34,5846,147213
3,1695058132210,13,5846,147226
3,1695058132210,16,5822,147242
3,1695058132210,17,5846,147259
3,1695058132210,20,5822,147279
3,1695058132210,22,5846,147301
3,1695058132210,20,5846,147321
3,1695058132210,18,5854,147339
3,1695058132210,20,5846,147359
3,1695058132210,23,5854,147382
3,1695058132210,17,5854,147399
3,1695058132210,20,5870,147419
3,1695058132210,20,5854,147439
3,1695058132210,27,5870,147466
3,1695058132210,16,5878,147482
3,1695058132210,18,5870,147500
3,1695058132210,20,5870,147520
3,1695058132210,27,5870,147547
3,1695058132210,16,5870,147563
3,1695058132210,18,5870,147581
3,1695058132210,20,5854,147601
3,1695058132210,27,5870,147628
3,1695058132210,16,5854,147644
3,1695058132210,18,5870,147662
3,1695058132210,20,5870,147682
3,1695058132210,41,5854,147723
3,1695058132210,20,5870,147743
3,1695058132210,20,5870,147763
3,1695058132210,23,5870,147786
3,1695058132210,17,5870,147803
3,1695058132210,20,5854,147823
3,1695058132210,20,5854,147843
3,1695058132210,22,5854,147865
3,1695058132210,18,5854,147883
3,1695058132210,20,5854,147903
3,1695058132210,23,5846,147926
3,1695058132210,38,5822,147964
3,1695058132210,20,5822,147984
3,1695058132210,23,5846,148007
3,1695058132210,18,5838,148025
3,1695058132210,20,5838,148045
3,1695058132210,20,5822,148065
3,1695058132210,21,5822,148086
3,1695058132210,19,5838,148105
3,1695058132210,20,5854,148125
3,1695058132210,20,5854,148145
3,1695058132210,27,5854,148172
3,1695058132210,16,5854,148188
3,1695058132210,18,5854,148206
3,1695058132210,20,5854,148226
3,1695058132210,27,5870,148253
3,1695058132210,16,5886,148269
3,1695058132210,18,5870,148287
3,1695058132210,20,5870,148307
3,1695058132210,41,5878,148348
3,1695058132210,20,5870,148368
3,1695058132210,20,5870,148388
3,1695058132210,23,5878,148411
3,1695058132210,17,5870,148428
3,1695058132210,20,5870,148448
3,1695058132210,20,5870,148468
3,1695058132210,23,5870,148491
3,1695058132210,18,5870,148509
3,1695058132210,20,5870,148529
3,1695058132210,24,5870,148553
3,1695058132210,20,5854,148573
3,1695058132210,17,5854,148590
3,1695058132210,20,5854,148610
3,1695058132210,23,5854,148633
3,1695058132210,20,5854,148653
3,1695058132210,18,5854,148671
3,1695058132210,21,5854,148692
3,1695058132210,22,5854,148714
3,1695058132210,18,5846,148732
3,1695058132210,21,5854,148753
3,1695058132210,20,5838,148773
3,1695058132210,40,5822,148813
3,1695058132210,20,5822,148833
3,1695058132210,20,5822,148853
3,1695058132210,27,5822,148880
3,1695058132210,16,5822,148896
3,1695058132210,18,5822,148914
3,1695058132210,20,5846,148934
3,1695058132210,41,5854,148975
3,1695058132210,20,5854,148995
3,1695058132210,20,5870,149015
3,1695058132210,24,5870,149039
3,1695058132210,16,5854,149055
3,1695058132210,20,5886,149075
3,1695058132210,20,5886,149095
3,1695058132210,23,5870,149118
3,1695058132210,18,5878,149136
3,1695058132210,20,5886,149156
3,1695058132210,20,5878,149176
3,1695058132210,23,5870,149199
3,1695058132210,18,5870,149217
3,1695058132210,20,5886,149237
3,1695058132210,23,5886,149260
3,1695058132210,20,5886,149280
3,1695058132210,18,5870,149298
3,1695058132210,20,5886,149318
3,1695058132210,24,5870,149342
3,1695058132210,34,5870,149376
3,1695058132210,23,5878,149399
3,1695058132210,23,5870,149422
3,1695058132210,17,5870,149439
3,1695058132210,20,5870,149459
3,1695058132210,20,5870,149479
3,1695058132210,27,5870,149506
3,1695058132210,16,5854,149522
3,1695058132210,18,5854,149540
3,1695058132210,20,5854,149560
3,1695058132210,27,5854,149587
3,1695058132210,16,5854,149603
3,1695058132210,18,5854,149621
3,1695058132210,20,5846,149641
3,1695058132210,41,5838,149682
3,1695058132210,20,5854,149702
3,1695058132210,20,5854,149722
3,1695058132210,24,5854,149746
3,1695058132210,17,5854,149763
3,1695058132210,20,5870,149783
3,1695058132210,20,5870,149803
3,1695058132210,23,5886,149826
3,1695058132210,18,5886,149844
3,1695058132210,20,5886,149864
3,1695058132210,23,5886,149887
3,1695058132210,20,5886,149907
3,1695058132210,18,5878,149925
3,1695058132210,20,5886,149945
3,1695058132210,23,5886,149968
3,1695058132210,17,5886,149985
3,1695058132210,20,5886,150005
3,1695058132210,20,5886,150025
3,1695058132210,23,5886,150048
3,1695058132210,17,5886,150065
3,1695058132210,20,5886,150085
3,1695058132210,20,5886,150105
3,1695058132210,27,5886,150132
3,1695058132210,16,5886,150148
3,1695058132210,18,5886,150166
3,1695058132210,37,5886,150203
3,1695058132210,20,5886,150223
3,1695058132210,11,5870,150234
3,1695058132210,16,5886,150250
3,1695058132210,17,5870,150267
3,1695058132210,41,5854,150308
3,1695058132210,20,5854,150328
3,1695058132210,20,5854,150348
3,1695058132210,24,5854,150372
3,1695058132210,17,5846,150389
3,1695058132210,20,5838,150409
3,1695058132210,20,5846,150429
3,1695058132210,23,5838,150452
